timestamp_utc,state,model,variant,colour,count,stock_numbers
2026-09-06 08:55:35 UTC,ACT,Atto 1,Essential,Black Grey,10,8047155;8081951;8081958;8081965;8087372;8087373;8087375;8087546;8087547;8087548
2026-09-06 08:55:35 UTC,ACT,Atto 1,Essential,Cosmos Black,6,8086650;8091585;8095762;8100062;8100645;8103157
2026-09-06 08:55:35 UTC,ACT,Atto 1,Premium,Apricity White,3,8106181;8106182;8106184
2026-09-06 08:55:35 UTC,ACT,Atto 1,Premium,Black Grey,4,8104121;8106253;8109175;8109176
2026-09-06 08:55:35 UTC,ACT,Atto 1,Premium,Cosmos Black,1,8104379
2026-09-06 08:55:35 UTC,ACT,Atto 2,Premium,Cosmos Black,3,8106202;8106257;8106259
2026-09-06 08:55:35 UTC,ACT,Atto 2,Premium,Mist Grey,3,8104497;8104498;8104500
2026-09-06 08:55:35 UTC,ACT,Dolphin,Essential,Grey Black,6,8104164;8108971;8108972;8108976;8108978;8108982
2026-09-06 08:55:35 UTC,ACT,Dolphin,Premium,Grey Black,4,8106720;8108994;8109142;8109143
2026-09-06 08:55:35 UTC,ACT,Seal,Performance,Thaumas Black,7,8102213;8102968;8103411;8103936;8103937;8104263;8104265
2026-09-06 08:55:35 UTC,ACT,Seal,Premium,Thaumas Black,3,8103926;8108356;8108357
2026-09-06 08:55:35 UTC,ACT,Sealion 5,Essential,Aurora White,1,8104108
2026-09-06 08:55:35 UTC,ACT,Sealion 5,Essential,Black,4,8104097;8104469;8104470;8109616
2026-09-06 08:55:35 UTC,ACT,Sealion 5,Essential,Cosmos Black,3,8104098;8104102;8104103
2026-09-06 08:55:35 UTC,ACT,Sealion 5,Essential,Harbour Grey,1,8104471
2026-09-06 08:55:35 UTC,ACT,Sealion 6,Dynamic Extended,Black,8,8097338;8100631;8100633;8100634;8101573;8104189;8104190;8104192
2026-09-06 08:55:35 UTC,ACT,Sealion 6,Essential,Black Brown,8,8091608;8091609;8091610;8092846;8104130;8104147;8104148;8104149
2026-09-06 08:55:35 UTC,ACT,Sealion 6,Essential,Cosmos Black,3,8104137;8104142;8104144
2026-09-06 08:55:35 UTC,ACT,Sealion 6,Premium Extended,Black,9,8097623;8099330;8108986;8108987;8108988;8109002;8109011;8109013;8109014
2026-09-06 08:55:35 UTC,ACT,Sealion 6,Premium Extended,Cosmos Black,3,8104416;8104417;8104419
2026-09-06 08:55:35 UTC,ACT,Sealion 7,Performance,Thaumas Black,6,8103536;8103537;8103538;8109189;8109190;8109191
2026-09-06 08:55:35 UTC,ACT,Sealion 7,Premium,Thaumas Black,2,8103160;8111082
2026-09-06 08:55:35 UTC,ACT,Sealion 8,Dynamic AWD,Aurora White,3,8087407;8087408;8087410
2026-09-06 08:55:35 UTC,ACT,Sealion 8,Dynamic AWD,Black,11,8082076;8082105;8082106;8082120;8082141;8082144;8082145;8082146;8082147;8087416;8087417
2026-09-06 08:55:35 UTC,ACT,Sealion 8,Dynamic AWD,Cosmos Black,4,8082005;8082006;8082132;8082133
2026-09-06 08:55:35 UTC,ACT,Sealion 8,Dynamic FWD,Aurora White,1,8096183
2026-09-06 08:55:35 UTC,ACT,Sealion 8,Dynamic FWD,Black,6,8077120;8077121;8078425;8082154;8082171;8082174
2026-09-06 08:55:35 UTC,ACT,Sealion 8,Dynamic FWD,Cosmos Black,1,8108271
2026-09-06 08:55:35 UTC,ACT,Sealion 8,Premium AWD,Black,3,8104241;8105496;8109619
2026-09-06 08:55:35 UTC,ACT,Sealion 8,Premium AWD,Cosmos Black,1,8106703
2026-09-06 08:55:35 UTC,ACT,Shark 6,Dynamic Cab Chassis,Thaumas Black,6,8080185;8086637;8089904;8090715;8096843;8096844
2026-09-06 08:55:35 UTC,ACT,Shark 6,Premium,Deep Sea Blue,1,8110987
2026-09-06 08:55:35 UTC,NSW,Atto 1,Essential,Apricity White,4,8073917;8111293;8111294;8111295
2026-09-06 08:55:35 UTC,NSW,Atto 1,Essential,Black Grey,7,8075145;8083933;8086640;8087362;8087368;8087369;8087370
2026-09-06 08:55:35 UTC,NSW,Atto 1,Essential,Cosmos Black,3,8090731;8092044;8096230
2026-09-06 08:55:35 UTC,NSW,Atto 1,Premium,Apricity White,3,8106170;8106172;8106173
2026-09-06 08:55:35 UTC,NSW,Atto 1,Premium,Black Grey,6,8106250;8106252;8106254;8109027;8109151;8111716
2026-09-06 08:55:35 UTC,NSW,Atto 1,Premium,Cosmos Black,2,8070597;8111364
2026-09-06 08:55:35 UTC,NSW,Atto 2,Dynamic,Black,6,8111326;8111327;8111328;8111329;8113609;8113610
2026-09-06 08:55:35 UTC,NSW,Atto 2,Dynamic,Cosmos Black,3,8113595;8113599;8113600
2026-09-06 08:55:35 UTC,NSW,Atto 2,Dynamic,Mist Grey,3,8113603;8113604;8113605
2026-09-06 08:55:35 UTC,NSW,Atto 2,Premium,Black,2,8113571;8113573
2026-09-06 08:55:35 UTC,NSW,Atto 2,Premium,Cosmos Black,3,8106274;8106275;8106277
2026-09-06 08:55:35 UTC,NSW,Atto 2,Premium,Mist Grey,3,8104474;8104476;8104477
2026-09-06 08:55:35 UTC,NSW,Atto 3,Essential,Cosmos Black,1,8110398
2026-09-06 08:55:35 UTC,NSW,Atto 3,Essential,Harbour Grey,4,8102639;8113591;8113592;8113593
2026-09-06 08:55:35 UTC,NSW,Atto 3,Premium,Black,1,8080364
2026-09-06 08:55:35 UTC,NSW,Dolphin,Essential,Grey Black,10,8108968;8108969;8108970;8110365;8111305;8111710;8113125;8113566;8113567;8113568
2026-09-06 08:55:35 UTC,NSW,Dolphin,Premium,Grey Black,3,8102874;8111331;8111332
2026-09-06 08:55:35 UTC,NSW,Seal,Performance,Thaumas Black,9,8072369;8088881;8090726;8091584;8098911;8103927;8103929;8103930;8103932
2026-09-06 08:55:35 UTC,NSW,Seal,Premium,Thaumas Black,6,8103918;8103921;8103923;8110036;8110037;8110038
2026-09-06 08:55:35 UTC,NSW,Sealion 5,Essential,Aurora White,5,8104107;8111297;8111298;8111299;8111300
2026-09-06 08:55:35 UTC,NSW,Sealion 5,Essential,Black,3,8102814;8104096;8113582
2026-09-06 08:55:35 UTC,NSW,Sealion 5,Essential,Cosmos Black,2,8113563;8113564
2026-09-06 08:55:35 UTC,NSW,Sealion 6,Dynamic Extended,Black,3,8104203;8104209;8104210
2026-09-06 08:55:35 UTC,NSW,Sealion 6,Essential,Black Brown,15,8043884;8069569;8090946;8090948;8090955;8092840;8092841;8092842;8104125;8104129;8104141;8104145;8104146;8111301;8113565
2026-09-06 08:55:35 UTC,NSW,Sealion 6,Essential,Cosmos Black,4,8082060;8104132;8104134;8104136
2026-09-06 08:55:35 UTC,NSW,Sealion 6,Premium Extended,Black,8,8089817;8108983;8108985;8109005;8109017;8109018;8109020;8113576
2026-09-06 08:55:35 UTC,NSW,Sealion 6,Premium Extended,Cosmos Black,3,8104412;8104413;8104414
2026-09-06 08:55:35 UTC,NSW,Sealion 7,Performance,Thaumas Black,6,8103175;8103176;8103177;8109180;8109181;8109182
2026-09-06 08:55:35 UTC,NSW,Sealion 7,Premium,Cosmos Black,1,8111089
2026-09-06 08:55:35 UTC,NSW,Sealion 7,Premium,Thaumas Black,20,8111041;8111042;8111043;8111045;8111046;8111051;8111065;8111086;8111087;8111092;8111097;8111113;8111115;8111117;8111145;8111149;8111151;8111153;8111154;8111160
2026-09-06 08:55:35 UTC,NSW,Sealion 8,Dynamic AWD,Aurora White,4,8080243;8087470;8087471;8087472
2026-09-06 08:55:35 UTC,NSW,Sealion 8,Dynamic AWD,Black,7,8082074;8082077;8082128;8087440;8087441;8098937;8111320
2026-09-06 08:55:35 UTC,NSW,Sealion 8,Dynamic AWD,Cosmos Black,3,8111322;8111323;8111324
2026-09-06 08:55:35 UTC,NSW,Sealion 8,Dynamic FWD,Aurora White,3,8111288;8111289;8111290
2026-09-06 08:55:35 UTC,NSW,Sealion 8,Dynamic FWD,Black,6,8068434;8070851;8076932;8076939;8080258;8082153
2026-09-06 08:55:35 UTC,NSW,Sealion 8,Dynamic FWD,Cosmos Black,4,8068425;8111306;8111307;8111308
2026-09-06 08:55:35 UTC,NSW,Sealion 8,Premium AWD,Aurora White,4,8111310;8111318;8111319;8113127
2026-09-06 08:55:35 UTC,NSW,Sealion 8,Premium AWD,Black,6,8111317;8111341;8111343;8111345;8111714;8113574
2026-09-06 08:55:35 UTC,NSW,Sealion 8,Premium AWD,Cosmos Black,4,8111312;8111313;8111314;8113126
2026-09-06 08:55:35 UTC,NSW,Shark 6,Dynamic Cab Chassis,Thaumas Black,4,8075068;8080223;8080225;8080227
2026-09-06 08:55:35 UTC,NSW,Shark 6,Performance,Deep Sea Blue,1,8113589
2026-09-06 08:55:35 UTC,NSW,Shark 6,Performance,Thaumas Black,3,8111365;8113583;8113587
2026-09-06 08:55:35 UTC,NSW,Shark 6,Premium,Deep Sea Blue,2,8100640;8109115
2026-09-06 08:55:35 UTC,NT,Atto 1,Essential,Cosmos Black,1,8093540
2026-09-06 08:55:35 UTC,NT,Atto 3,Premium,Black,1,8066401
2026-09-06 08:55:35 UTC,NT,Atto 3,Premium,Cosmos Black,2,8062795;8068550
2026-09-06 08:55:35 UTC,NT,Dolphin,Premium,Grey Black,2,8064373;8064381
2026-09-06 08:55:35 UTC,NT,Seal,Dynamic,Thaumas Black,1,8065490
2026-09-06 08:55:35 UTC,NT,Sealion 5,Essential,Black,1,8068533
2026-09-06 08:55:35 UTC,NT,Sealion 5,Premium,Aurora White,1,8095935
2026-09-06 08:55:35 UTC,NT,Sealion 5,Premium,Black,1,8084179
2026-09-06 08:55:35 UTC,NT,Sealion 8,Dynamic AWD,Black,2,8066841;8066842
2026-09-06 08:55:35 UTC,NT,Sealion 8,Dynamic FWD,Aurora White,1,8065503
2026-09-06 08:55:35 UTC,NT,Sealion 8,Dynamic FWD,Black,1,8066834
2026-09-06 08:55:35 UTC,QLD,Atto 1,Essential,Apricity White,10,8073379;8075748;8077357;8077358;8077597;8077601;8078799;8101981;8101982;8106547
2026-09-06 08:55:35 UTC,QLD,Atto 1,Essential,Black Grey,14,8080778;8080779;8080784;8080785;8080803;8080804;8080889;8088388;8088481;8088482;8097915;8099858;8100532;8101181
2026-09-06 08:55:35 UTC,QLD,Atto 1,Essential,Cosmos Black,3,8084675;8089968;8092138
2026-09-06 08:55:35 UTC,QLD,Atto 1,Premium,Black Grey,7,8105739;8105740;8105741;8111438;8111440;8111441;8112992
2026-09-06 08:55:35 UTC,QLD,Atto 1,Premium,Cosmos Black,5,8100302;8101182;8111431;8111432;8113449
2026-09-06 08:55:35 UTC,QLD,Atto 2,Dynamic,Black,15,8101776;8101984;8102318;8104527;8104528;8104529;8107227;8108404;8108421;8108422;8108425;8108714;8108716;8108717;8113003
2026-09-06 08:55:35 UTC,QLD,Atto 2,Dynamic,Mist Grey,4,8100339;8100341;8100342;8110125
2026-09-06 08:55:35 UTC,QLD,Atto 2,Premium,Black,6,8084649;8100393;8100547;8101184;8101185;8113451
2026-09-06 08:55:35 UTC,QLD,Atto 2,Premium,Cosmos Black,10,8093964;8093965;8093966;8095962;8095963;8097925;8099861;8108096;8108406;8108407
2026-09-06 08:55:35 UTC,QLD,Atto 2,Premium,Mist Grey,3,8113458;8113459;8113460
2026-09-06 08:55:35 UTC,QLD,Atto 3,Essential,Cosmos Black,3,8113465;8113466;8113467
2026-09-06 08:55:35 UTC,QLD,Atto 3,Essential,Harbour Grey,3,8113004;8113468;8113469
2026-09-06 08:55:35 UTC,QLD,Atto 3,Essential,Ski White,4,8104557;8113001;8113002;8113461
2026-09-06 08:55:35 UTC,QLD,Atto 3,Essential MY25,Black,1,8108161
2026-09-06 08:55:35 UTC,QLD,Dolphin,Essential,Grey Black,12,8100153;8100155;8100156;8100157;8100160;8100173;8100174;8100175;8100184;8108743;8111455;8113473
2026-09-06 08:55:35 UTC,QLD,Dolphin,Premium,Grey Black,15,8095371;8095413;8097160;8097161;8097162;8097166;8097168;8103384;8103686;8103687;8103688;8103695;8104819;8110149;8111637
2026-09-06 08:55:35 UTC,QLD,Seal,Performance,Thaumas Black,3,8100362;8100364;8100365
2026-09-06 08:55:35 UTC,QLD,Seal,Premium,Cosmos Black,1,8112909
2026-09-06 08:55:35 UTC,QLD,Seal,Premium,Thaumas Black,12,8111443;8111460;8111469;8111649;8112532;8112907;8112908;8113007;8113008;8113478;8113479;8113484
2026-09-06 08:55:35 UTC,QLD,Seal 6 Touring,Premium,Cosmos Black,4,8100316;8100335;8105747;8105748
2026-09-06 08:55:35 UTC,QLD,Sealion 5,Essential,Aurora White,5,8096760;8100099;8106917;8113436;8113439
2026-09-06 08:55:35 UTC,QLD,Sealion 5,Essential,Black,8,8104814;8104967;8105839;8105840;8105841;8111457;8113474;8113475
2026-09-06 08:55:35 UTC,QLD,Sealion 5,Essential,Cosmos Black,5,8100143;8105666;8106920;8113440;8113441
2026-09-06 08:55:35 UTC,QLD,Sealion 5,Premium,Black,4,8111434;8111435;8113447;8113448
2026-09-06 08:55:35 UTC,QLD,Sealion 6,Dynamic Extended,Black,2,8100543;8113446
2026-09-06 08:55:35 UTC,QLD,Sealion 6,Essential,Black Brown,10,8099862;8104735;8104736;8104737;8104769;8105658;8105750;8113437;8113438;8113443
2026-09-06 08:55:35 UTC,QLD,Sealion 6,Essential,Cosmos Black,4,8104739;8104763;8104764;8105756
2026-09-06 08:55:35 UTC,QLD,Sealion 6,Premium Extended,Black,12,8078764;8078783;8080863;8108533;8108536;8108537;8108538;8108539;8108546;8108547;8110086;8111638
2026-09-06 08:55:35 UTC,QLD,Sealion 6,Premium Extended,Cosmos Black,3,8104840;8105827;8105829
2026-09-06 08:55:35 UTC,QLD,Sealion 6,Premium Extended,Stone Grey,5,8108431;8108433;8108435;8113444;8113445
2026-09-06 08:55:35 UTC,QLD,Sealion 7,Performance,Thaumas Black,14,8105764;8105768;8105769;8107240;8107250;8107252;8107253;8110152;8110590;8110591;8110592;8110604;8113476;8113477
2026-09-06 08:55:35 UTC,QLD,Sealion 7,Premium,Thaumas Black,25,8105887;8108614;8108653;8108737;8108741;8110139;8110140;8110578;8110583;8110584;8110586;8111635;8111640;8111641;8111642;8111644;8111646;8112533;8112534;8112990;8112991;8112994;8112995;8112996;8113000
2026-09-06 08:55:35 UTC,QLD,Sealion 8,Dynamic AWD,Aurora White,3,8111449;8111450;8111451
2026-09-06 08:55:35 UTC,QLD,Sealion 8,Dynamic AWD,Black,9,8070729;8070730;8075677;8105664;8105673;8105693;8105694;8106916;8113442
2026-09-06 08:55:35 UTC,QLD,Sealion 8,Dynamic AWD,Cosmos Black,4,8072199;8077640;8100128;8100129
2026-09-06 08:55:35 UTC,QLD,Sealion 8,Dynamic FWD,Aurora White,11,8055403;8055405;8055416;8059245;8060436;8063209;8091952;8102000;8102001;8102003;8103006
2026-09-06 08:55:35 UTC,QLD,Sealion 8,Dynamic FWD,Black,14,8055439;8055441;8055445;8068712;8070694;8070695;8075422;8078063;8078064;8096762;8103003;8103016;8105674;8105787
2026-09-06 08:55:35 UTC,QLD,Sealion 8,Dynamic FWD,Cosmos Black,8,8071904;8077377;8077378;8104787;8104788;8105786;8106918;8111631
2026-09-06 08:55:35 UTC,QLD,Sealion 8,Premium AWD,Aurora White,9,8075679;8078739;8105682;8105683;8105684;8105685;8105723;8112988;8112989
2026-09-06 08:55:35 UTC,QLD,Sealion 8,Premium AWD,Black,12,8104743;8105709;8105711;8105713;8106546;8106963;8106964;8111444;8111446;8111447;8112998;8112999
2026-09-06 08:55:35 UTC,QLD,Sealion 8,Premium AWD,Cosmos Black,3,8054024;8113453;8113454
2026-09-06 08:55:35 UTC,QLD,Shark 6,Dynamic Cab Chassis,Deep Sea Blue,1,8091903
2026-09-06 08:55:35 UTC,QLD,Shark 6,Dynamic Cab Chassis,Thaumas Black,18,8074990;8077309;8077314;8077315;8077645;8077646;8077648;8078703;8078704;8078706;8078709;8078714;8078716;8084061;8084062;8087627;8091901;8091902
2026-09-06 08:55:35 UTC,QLD,Shark 6,Performance,Deep Sea Blue,3,8104803;8108178;8108179
2026-09-06 08:55:35 UTC,QLD,Shark 6,Premium,Deep Sea Blue,7,8104978;8110626;8110627;8110629;8113005;8113006;8113009
2026-09-06 08:55:35 UTC,SA,Atto 1,Essential,Apricity White,3,8101645;8103296;8110472
2026-09-06 08:55:35 UTC,SA,Atto 1,Essential,Black Grey,8,8110456;8110457;8113410;8113411;8113412;8113413;8113414;8113415
2026-09-06 08:55:35 UTC,SA,Atto 1,Essential,Cosmos Black,4,8110470;8110471;8113408;8113409
2026-09-06 08:55:35 UTC,SA,Atto 1,Premium,Apricity White,4,8091421;8107669;8107671;8107672
2026-09-06 08:55:35 UTC,SA,Atto 1,Premium,Black Grey,3,8107557;8107558;8107559
2026-09-06 08:55:35 UTC,SA,Atto 1,Premium,Cosmos Black,5,8103599;8107555;8107665;8107675;8107677
2026-09-06 08:55:35 UTC,SA,Atto 2,Dynamic,Mist Grey,2,8107657;8107658
2026-09-06 08:55:35 UTC,SA,Atto 2,Premium,Black,10,8106519;8106520;8106521;8107479;8107480;8107481;8107538;8107539;8107540;8107544
2026-09-06 08:55:35 UTC,SA,Atto 2,Premium,Cosmos Black,7,8103295;8104046;8104048;8104052;8104053;8104054;8107485
2026-09-06 08:55:35 UTC,SA,Atto 2,Premium,Mist Grey,3,8110507;8110508;8110509
2026-09-06 08:55:35 UTC,SA,Atto 3,Essential,Cosmos Black,4,8113403;8113404;8113405;8113406
2026-09-06 08:55:35 UTC,SA,Atto 3,Essential,Harbour Grey,2,8113422;8113423
2026-09-06 08:55:35 UTC,SA,Atto 3,Essential,Ski White,3,8101609;8113424;8113425
2026-09-06 08:55:35 UTC,SA,Dolphin,Essential,Grey Black,8,8107517;8107518;8107519;8107520;8107524;8110519;8110522;8110525
2026-09-06 08:55:35 UTC,SA,Seal,Performance,Thaumas Black,10,8084873;8084894;8084895;8103619;8103622;8111524;8111525;8111526;8111527;8111529
2026-09-06 08:55:35 UTC,SA,Seal,Premium,Thaumas Black,11,8109524;8110526;8110527;8110528;8110532;8110533;8113428;8113430;8113431;8113432;8113433
2026-09-06 08:55:35 UTC,SA,Seal 6,Essential,Black,5,8101955;8102563;8111495;8111496;8111498
2026-09-06 08:55:35 UTC,SA,Seal 6,Premium,Cosmos Black,1,8082452
2026-09-06 08:55:35 UTC,SA,Seal 6 Touring,Premium,Black,14,8094901;8094913;8095940;8095941;8103950;8103952;8103953;8104030;8104031;8104032;8107449;8107450;8107478;8110450
2026-09-06 08:55:35 UTC,SA,Sealion 5,Essential,Aurora White,3,8111489;8111490;8113391
2026-09-06 08:55:35 UTC,SA,Sealion 5,Essential,Black,8,8096731;8096732;8096733;8111484;8111485;8111486;8111488;8113394
2026-09-06 08:55:35 UTC,SA,Sealion 5,Essential,Cosmos Black,3,8096725;8096726;8096728
2026-09-06 08:55:35 UTC,SA,Sealion 5,Premium,Black,8,8103977;8103996;8103997;8103998;8103999;8104004;8104006;8111493
2026-09-06 08:55:35 UTC,SA,Sealion 6,Dynamic Extended,Black,5,8095930;8103992;8103993;8104000;8106483
2026-09-06 08:55:35 UTC,SA,Sealion 6,Essential,Black Brown,11,8091242;8095929;8103956;8103957;8103958;8103959;8106463;8106464;8106482;8113395;8113396
2026-09-06 08:55:35 UTC,SA,Sealion 6,Essential,Cosmos Black,4,8103972;8103973;8106480;8106481
2026-09-06 08:55:35 UTC,SA,Sealion 6,Premium Extended,Black,13,8095933;8101604;8103963;8103964;8103965;8103968;8103969;8103970;8106468;8106472;8106473;8106475;8106476
2026-09-06 08:55:35 UTC,SA,Sealion 6,Premium Extended,Cosmos Black,4,8106487;8106538;8107442;8107443
2026-09-06 08:55:35 UTC,SA,Sealion 6,Premium Extended,Stone Grey,1,8103962
2026-09-06 08:55:35 UTC,SA,Sealion 7,Performance,Thaumas Black,4,8094911;8096734;8106459;8106460
2026-09-06 08:55:35 UTC,SA,Sealion 8,Dynamic AWD,Aurora White,3,8111475;8111476;8111481
2026-09-06 08:55:35 UTC,SA,Sealion 8,Dynamic AWD,Black,6,8111501;8111502;8111503;8111504;8111505;8111506
2026-09-06 08:55:35 UTC,SA,Sealion 8,Dynamic AWD,Cosmos Black,3,8111471;8111472;8111474
2026-09-06 08:55:35 UTC,SA,Sealion 8,Dynamic FWD,Aurora White,3,8111478;8111916;8111922
2026-09-06 08:55:35 UTC,SA,Sealion 8,Dynamic FWD,Black,4,8113397;8113398;8113399;8113400
2026-09-06 08:55:35 UTC,SA,Sealion 8,Premium AWD,Cosmos Black,1,8080752
2026-09-06 08:55:35 UTC,SA,Shark 6,Dynamic Cab Chassis,Thaumas Black,2,8110448;8110449
2026-09-06 08:55:35 UTC,SA,Shark 6,Performance,Deep Sea Blue,3,8110482;8110490;8111514
2026-09-06 08:55:35 UTC,SA,Shark 6,Performance,Thaumas Black,7,8094112;8111511;8111512;8113416;8113418;8113419;8113420
2026-09-06 08:55:35 UTC,SA,Shark 6,Premium,Deep Sea Blue,2,8088659;8088660
2026-09-06 08:55:35 UTC,SA,Shark 6,Premium,Thaumas Black,3,8110463;8110467;8110484
2026-09-06 08:55:35 UTC,TAS,Atto 1,Essential,Apricity White,1,8095137
2026-09-06 08:55:35 UTC,TAS,Atto 1,Premium,Apricity White,5,8078417;8079440;8081023;8081025;8085679
2026-09-06 08:55:35 UTC,TAS,Atto 1,Premium,Black Grey,7,8076761;8078348;8078351;8078353;8084774;8106010;8107004
2026-09-06 08:55:35 UTC,TAS,Atto 1,Premium,Cosmos Black,4,8076412;8076749;8078325;8079595
2026-09-06 08:55:35 UTC,TAS,Atto 2,Dynamic,Black,6,8081171;8094846;8096071;8096073;8096075;8105532
2026-09-06 08:55:35 UTC,TAS,Atto 2,Dynamic,Cosmos Black,1,8071277
2026-09-06 08:55:35 UTC,TAS,Atto 2,Dynamic,Mist Grey,1,8088003
2026-09-06 08:55:35 UTC,TAS,Atto 2,Premium,Black,11,8084948;8085039;8085093;8085146;8085151;8085180;8085744;8085818;8086614;8086617;8105059
2026-09-06 08:55:35 UTC,TAS,Atto 2,Premium,Cosmos Black,6,8088045;8088055;8090034;8091522;8091544;8091549
2026-09-06 08:55:35 UTC,TAS,Atto 2,Premium,Mist Grey,1,8108897
2026-09-06 08:55:35 UTC,TAS,Dolphin,Essential,Grey Black,1,8070192
2026-09-06 08:55:35 UTC,TAS,Seal,Performance,Thaumas Black,2,8075923;8098395
2026-09-06 08:55:35 UTC,TAS,Seal,Premium,Thaumas Black,7,8074780;8091869;8091871;8103046;8107021;8107052;8107058
2026-09-06 08:55:35 UTC,TAS,Seal 6 Touring,Premium,Black,1,8088756
2026-09-06 08:55:35 UTC,TAS,Seal 6 Touring,Premium,Cosmos Black,1,8088811
2026-09-06 08:55:35 UTC,TAS,Sealion 5,Essential,Aurora White,1,8080152
2026-09-06 08:55:35 UTC,TAS,Sealion 5,Essential,Black,1,8080181
2026-09-06 08:55:35 UTC,TAS,Sealion 5,Premium,Aurora White,2,8062206;8077735
2026-09-06 08:55:35 UTC,TAS,Sealion 6,Dynamic Extended,Black,3,8085681;8086577;8088110
2026-09-06 08:55:35 UTC,TAS,Sealion 6,Dynamic Extended,Cosmos Black,1,8079596
2026-09-06 08:55:35 UTC,TAS,Sealion 6,Dynamic Extended,Harbour Grey,1,8085713
2026-09-06 08:55:35 UTC,TAS,Sealion 6,Essential,Black Brown,1,8096067
2026-09-06 08:55:35 UTC,TAS,Sealion 6,Essential,Cosmos Black,1,8098347
2026-09-06 08:55:35 UTC,TAS,Sealion 6,Premium Extended,Black,7,8077764;8077765;8078204;8089468;8098396;8101102;8101866
2026-09-06 08:55:35 UTC,TAS,Sealion 6,Premium Extended,Stone Grey,1,8077830
2026-09-06 08:55:35 UTC,TAS,Sealion 7,Performance,Thaumas Black,5,8081059;8086154;8087979;8103091;8110291
2026-09-06 08:55:35 UTC,TAS,Sealion 7,Premium,Thaumas Black,9,8085640;8085937;8086579;8087896;8087919;8094327;8095902;8103102;8103103
2026-09-06 08:55:35 UTC,TAS,Sealion 8,Dynamic AWD,Aurora White,3,8057568;8057789;8079736
2026-09-06 08:55:35 UTC,TAS,Sealion 8,Dynamic AWD,Black,3,8072257;8079340;8079769
2026-09-06 08:55:35 UTC,TAS,Sealion 8,Dynamic FWD,Aurora White,6,8054396;8069370;8070244;8074755;8075996;8077714
2026-09-06 08:55:35 UTC,TAS,Sealion 8,Dynamic FWD,Black,5,8054332;8072250;8077701;8080009;8080029
2026-09-06 08:55:35 UTC,TAS,Sealion 8,Dynamic FWD,Cosmos Black,2,8080015;8080092
2026-09-06 08:55:35 UTC,TAS,Sealion 8,Premium AWD,Aurora White,2,8080956;8101226
2026-09-06 08:55:35 UTC,TAS,Sealion 8,Premium AWD,Black,1,8080948
2026-09-06 08:55:35 UTC,TAS,Sealion 8,Premium AWD,Cosmos Black,3,8078371;8091546;8099948
2026-09-06 08:55:35 UTC,TAS,Shark 6,Dynamic Cab Chassis,Thaumas Black,6,8074987;8075015;8075016;8077895;8079309;8079670
2026-09-06 08:55:35 UTC,TAS,Shark 6,Performance,Thaumas Black,2,8090706;8091499
2026-09-06 08:55:35 UTC,VIC,Atto 1,Essential,Apricity White,12,8076153;8076456;8078336;8094348;8094349;8094350;8094351;8094352;8105959;8105960;8105962;8105964
2026-09-06 08:55:35 UTC,VIC,Atto 1,Essential,Black Grey,16,8090632;8091461;8091983;8096037;8096038;8098342;8102034;8106974;8108195;8108746;8108747;8108748;8108749;8108750;8108751;8108784
2026-09-06 08:55:35 UTC,VIC,Atto 1,Essential,Cosmos Black,7,8084782;8108753;8108754;8108755;8108758;8108782;8108783
2026-09-06 08:55:35 UTC,VIC,Atto 1,Premium,Apricity White,12,8079430;8079431;8079432;8079433;8079434;8079438;8079439;8079441;8079442;8081010;8081011;8081017
2026-09-06 08:55:35 UTC,VIC,Atto 1,Premium,Black Grey,7,8064508;8076467;8110173;8111418;8113510;8113511;8113512
2026-09-06 08:55:35 UTC,VIC,Atto 1,Premium,Cosmos Black,10,8078323;8078340;8078341;8078395;8078396;8078397;8078398;8078399;8078400;8079453
2026-09-06 08:55:35 UTC,VIC,Atto 2,Dynamic,Black,14,8096069;8096070;8096074;8102592;8107925;8108788;8108789;8108790;8108792;8108895;8108925;8108926;8108936;8108937
2026-09-06 08:55:35 UTC,VIC,Atto 2,Dynamic,Cosmos Black,3,8111424;8113515;8113516
2026-09-06 08:55:35 UTC,VIC,Atto 2,Dynamic,Mist Grey,5,8088786;8108894;8108928;8108929;8113496
2026-09-06 08:55:35 UTC,VIC,Atto 2,Premium,Black,15,8085056;8086552;8086554;8086555;8086561;8086567;8088032;8088080;8088089;8089324;8095112;8095910;8103101;8111661;8111685
2026-09-06 08:55:35 UTC,VIC,Atto 2,Premium,Cosmos Black,12,8089056;8089191;8089193;8090033;8090037;8090038;8090039;8090040;8090657;8090661;8090663;8091388
2026-09-06 08:55:35 UTC,VIC,Atto 2,Premium,Harbour Grey,1,8113011
2026-09-06 08:55:35 UTC,VIC,Atto 2,Premium,Mist Grey,1,8111412
2026-09-06 08:55:35 UTC,VIC,Atto 3,Essential,Cosmos Black,3,8113499;8113500;8113501
2026-09-06 08:55:35 UTC,VIC,Atto 3,Essential,Harbour Grey,3,8113013;8113035;8113504
2026-09-06 08:55:35 UTC,VIC,Atto 3,Essential,Ski White,5,8111390;8111391;8113492;8113493;8113494
2026-09-06 08:55:35 UTC,VIC,Dolphin,Essential,Grey Black,12,8070193;8070194;8070195;8072204;8108772;8108773;8108774;8108776;8108777;8108778;8108780;8113487
2026-09-06 08:55:35 UTC,VIC,Dolphin,Premium,Grey Black,4,8111402;8111408;8111410;8113495
